#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0
#Host: 193.206.135.171
1569333154.28 160116 10.344 120627.427 92222 3 3 1 5.053 513052 10.000 0.585 48189440.000 652464128.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333154.38 158807 10.210 120627.427 92222 3 3 1 5.053 513052 0.000 0.585 48189440.000 652464128.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333154.48 158258 10.143 120627.427 92222 3 3 1 5.053 513052 0.000 0.585 48189440.000 652464128.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333154.59 157063 10.010 120627.427 92222 3 3 1 5.053 513052 10.000 0.585 48189440.000 652464128.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333154.69 156461 9.943 120627.427 92222 3 3 1 5.053 513052 9.091 0.585 48189440.000 652464128.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333154.79 145985 9.810 120627.427 92222 3 3 1 5.053 513052 0.000 0.585 48189440.000 652464128.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333154.90 145372 9.743 120627.427 92222 3 3 1 5.053 513052 9.091 0.585 48189440.000 652464128.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333155.00 144205 9.610 120627.427 92222 3 3 1 5.053 513052 0.000 0.595 48996352.000 653299712.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333155.10 143510 9.543 120627.427 92222 3 3 1 5.053 513052 0.000 0.595 49025024.000 653299712.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333155.21 142157 9.409 120627.427 92222 3 3 1 5.053 513052 10.000 0.595 49025024.000 653299712.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333155.31 141083 9.276 120627.427 92222 3 3 1 5.053 513052 9.091 0.595 49025024.000 653299712.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333155.41 140340 9.209 120627.427 92222 3 3 1 5.053 513052 0.000 0.595 49025024.000 653299712.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333155.51 139112 9.076 120627.427 92222 3 3 1 5.053 513052 10.000 0.595 49025024.000 653299712.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333155.62 138541 9.009 120627.427 92222 3 3 1 5.053 513052 0.000 0.595 49025024.000 653299712.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
1569333155.72 134717 8.876 120627.427 92222 3 3 1 5.053 513052 10.000 0.597 49074176.000 653369344.000 1569333144.600 1569333144.597 0 0 25000 38888 60555 92222
