#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0
1569334229.74 280789 18.218 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334229.85 279540 18.085 51732.252 38888 1 3 1 11.412 513052 18.182 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334229.95 278991 18.018 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334230.06 269801 17.885 51732.252 38888 1 3 1 11.412 513052 9.091 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334230.16 268151 17.751 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334230.27 267581 17.684 51732.252 38888 1 3 1 11.412 513052 20.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334230.37 266529 17.551 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334230.47 265878 17.484 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334230.58 264800 17.351 51732.252 38888 1 3 1 11.412 513052 18.182 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334230.68 264312 17.284 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334230.78 263135 17.150 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334230.89 262492 17.084 51732.252 38888 1 3 1 11.412 513052 20.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334230.99 261355 16.950 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334231.09 257366 16.817 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334231.19 256742 16.750 51732.252 38888 1 3 1 11.412 513052 10.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334231.30 255425 16.617 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334231.40 254659 16.550 51732.252 38888 1 3 1 11.412 513052 10.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334231.50 253395 16.416 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334231.61 252882 16.350 51732.252 38888 1 3 1 11.412 513052 20.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334231.71 251671 16.216 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334231.81 251136 16.149 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334231.92 249834 16.016 51732.252 38888 1 3 1 11.412 513052 9.091 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334232.02 249217 15.949 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334232.12 239059 15.816 51732.252 38888 1 3 1 11.412 513052 0.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334232.23 237878 15.682 51732.252 38888 1 3 1 11.412 513052 10.000 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334232.33 237378 15.616 51732.252 38888 1 3 1 11.412 513052 18.182 0.573 47173632.000 651546624.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334232.44 236015 15.482 51732.252 38888 1 3 1 11.412 513052 0.000 0.579 47714304.000 652197888.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334232.54 235400 15.415 51732.252 38888 1 3 1 11.412 513052 10.000 0.579 47718400.000 652197888.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334232.64 234374 15.282 51732.252 38888 1 3 1 11.412 513052 0.000 0.580 47742976.000 652197888.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334232.75 233675 15.215 51732.252 38888 1 3 1 11.412 513052 9.091 0.580 47759360.000 652197888.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
1569334232.85 232525 15.082 51732.252 38888 1 3 1 11.412 513052 0.000 0.580 47783936.000 652197888.000 1569334227.952 1569334227.948 0 0 25000 38888 60555 92222
