#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0
#Host: 10.73.0.27
1569314672.28 0 0.000 0.000 218750 0 2 0 0.000 0 0.000 0.537 43966464.000 342044672.000 -1.000 -1.000 0 0 218750 406250 781250
1569314672.38 0 0.000 0.000 218750 0 2 0 0.000 0 10.000 0.540 44244992.000 342319104.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314672.48 0 0.000 0.000 218750 0 2 0 0.000 0 20.000 0.542 44474368.000 342462464.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314672.58 0 0.000 0.000 218750 0 2 0 0.000 0 10.000 0.545 44695552.000 342749184.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314672.68 0 0.000 0.000 218750 0 2 0 0.000 0 20.000 0.548 44916736.000 342892544.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314672.79 0 0.000 0.000 218750 0 2 0 0.000 0 10.000 0.550 45142016.000 343179264.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314672.89 0 0.000 0.000 218750 0 2 0 0.000 0 18.182 0.553 45346816.000 343322624.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314672.99 0 0.000 0.000 218750 0 2 0 0.000 0 20.000 0.556 45572096.000 343609344.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314673.09 0 0.000 0.000 218750 0 2 0 0.000 0 20.000 0.558 45793280.000 343752704.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314673.19 0 0.000 0.000 218750 0 2 0 0.000 0 0.000 0.561 45973504.000 344055808.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314673.30 0 0.000 0.000 218750 0 2 0 0.000 0 18.182 0.564 46231552.000 344199168.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314673.40 0 0.000 0.000 218750 0 2 0 0.000 0 50.000 0.557 45867008.000 343724032.000 1569314672.277 -1.000 0 0 218750 406250 781250
1569314673.50 815149 3.967 723759.458 218750 0 2 0 0.000 863296 60.000 0.578 47558656.000 343830528.000 1569314673.472 1569314673.470 0 0 218750 406250 781250
#Host: 10.73.0.27
1569314673.61 815149 3.967 723759.458 218750 0 2 0 0.000 863296 0.000 0.578 47644672.000 343830528.000 1569314673.472 1569314673.470 0 0 218750 406250 781250
1569314673.71 815149 3.967 723759.458 218750 0 2 0 0.000 863296 9.091 0.578 47644672.000 343830528.000 1569314673.607 1569314673.470 0 0 218750 406250 781250
