#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0 q3,visible=0

1569334782.61 1016010 65.666 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334782.71 1014748 65.532 64514.191 25000 0 3 1 6.955 2338720 9.091 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334782.81 1013372 65.399 64514.191 25000 0 3 1 6.955 2338720 20.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334782.91 1012812 65.332 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334783.02 1011542 65.199 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334783.12 1011013 65.132 64514.191 25000 0 3 1 6.955 2338720 10.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334783.23 1009734 64.998 64514.191 25000 0 3 1 6.955 2338720 10.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334783.33 1009185 64.932 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334783.43 1004668 64.798 64514.191 25000 0 3 1 6.955 2338720 10.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334783.54 1003936 64.731 64514.191 25000 0 3 1 6.955 2338720 9.091 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334783.64 1002621 64.598 64514.191 25000 0 3 1 6.955 2338720 10.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334783.74 1001798 64.531 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334783.85 1000467 64.398 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334783.95 999378 64.264 64514.191 25000 0 3 1 6.955 2338720 9.091 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334784.05 998609 64.198 64514.191 25000 0 3 1 6.955 2338720 10.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334784.16 997451 64.064 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334784.26 996866 63.997 64514.191 25000 0 3 1 6.955 2338720 10.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334784.36 986963 63.864 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334784.47 985809 63.797 64514.191 25000 0 3 1 6.955 2338720 9.091 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334784.57 984513 63.664 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334784.67 983960 63.597 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334784.78 982642 63.463 64514.191 25000 0 3 1 6.955 2338720 9.091 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334784.88 981397 63.330 64514.191 25000 0 3 1 6.955 2338720 10.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334784.98 980885 63.263 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334785.09 979485 63.130 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334785.19 978926 63.063 64514.191 25000 0 3 1 6.955 2338720 18.182 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334785.29 977726 62.930 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334785.40 974491 62.863 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334785.50 972482 62.729 64514.191 25000 0 3 1 6.955 2338720 20.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334785.61 971713 62.663 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334785.71 970337 62.529 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334785.81 969701 62.462 64514.191 25000 0 3 1 6.955 2338720 20.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334785.92 968475 62.329 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334786.02 967137 62.196 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334786.12 966595 62.129 64514.191 25000 0 3 1 6.955 2338720 10.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334786.22 965388 61.995 64514.191 25000 0 3 1 6.955 2338720 0.000 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334786.33 964797 61.929 64514.191 25000 0 3 1 6.955 2338720 9.091 0.618 50946048.000 651915264.000 1569334782.238 1569334782.236 0 0 25000 38888 60555 92222
1569334786.43 1108903 71.805 62646.673 25000 0 3 1 6.955 2599476 20.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334786.54 1108283 71.738 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334786.64 1107021 71.605 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334786.74 1106319 71.538 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334786.85 1104932 71.405 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334786.95 1104371 71.338 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334787.05 1103095 71.205 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334787.16 1101846 71.071 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334787.26 1101261 71.004 62646.673 25000 0 3 1 6.955 2599476 9.091 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334787.36 1097480 70.871 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334787.46 1096182 70.804 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334787.57 1094689 70.671 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334787.67 1094133 70.604 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334787.77 1092640 70.470 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334787.88 1091950 70.404 62646.673 25000 0 3 1 6.955 2599476 9.091 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334787.98 1090861 70.270 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334788.08 1090093 70.204 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334788.19 1088939 70.070 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334788.29 1087762 69.937 62646.673 25000 0 3 1 6.955 2599476 9.091 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334788.39 1078422 69.870 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334788.50 1076618 69.736 62646.673 25000 0 3 1 6.955 2599476 9.091 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334788.60 1075930 69.670 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334788.70 1074661 69.536 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334788.81 1073933 69.469 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334788.91 1072732 69.336 62646.673 25000 0 3 1 6.955 2599476 9.091 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334789.01 1072196 69.269 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334789.11 1070914 69.136 62646.673 25000 0 3 1 6.955 2599476 9.091 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334789.22 1069625 69.002 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334789.32 1069071 68.936 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334789.42 1064645 68.802 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334789.53 1063870 68.735 62646.673 25000 0 3 1 6.955 2599476 10.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334789.63 1062519 68.602 62646.673 25000 0 3 1 6.955 2599476 9.091 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334789.73 1061720 68.535 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334789.84 1060375 68.402 62646.673 25000 0 3 1 6.955 2599476 9.091 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334789.94 1059837 68.335 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334790.05 1058524 68.202 62646.673 25000 0 3 1 6.955 2599476 20.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334790.15 1057981 68.135 62646.673 25000 0 3 1 6.955 2599476 9.091 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334790.25 1056833 68.001 62646.673 25000 0 3 1 6.955 2599476 0.000 0.622 51216384.000 651915264.000 1569334786.402 1569334786.400 0 0 25000 38888 60555 92222
1569334790.36 1200366 77.878 66776.527 25000 0 3 1 6.955 2857036 9.091 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334790.46 1199183 77.811 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334790.57 1197872 77.678 66776.527 25000 0 3 1 6.955 2857036 10.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334790.67 1197301 77.611 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334790.77 1195873 77.477 66776.527 25000 0 3 1 6.955 2857036 10.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334790.88 1195223 77.411 66776.527 25000 0 3 1 6.955 2857036 9.091 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334790.98 1194127 77.277 66776.527 25000 0 3 1 6.955 2857036 10.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334791.08 1193383 77.211 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334791.18 1192137 77.077 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334791.29 1191549 77.010 66776.527 25000 0 3 1 6.955 2857036 10.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334791.39 1187816 76.877 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334791.49 1185959 76.743 66776.527 25000 0 3 1 6.955 2857036 20.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334791.60 1185380 76.677 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334791.70 1183817 76.543 66776.527 25000 0 3 1 6.955 2857036 10.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334791.80 1183054 76.476 66776.527 25000 0 3 1 6.955 2857036 10.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334791.91 1181871 76.343 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334792.01 1181320 76.276 66776.527 25000 0 3 1 6.955 2857036 18.182 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334792.11 1180035 76.143 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334792.22 1179378 76.076 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334792.32 1178118 75.943 66776.527 25000 0 3 1 6.955 2857036 20.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334792.42 1167628 75.809 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334792.53 1166976 75.742 66776.527 25000 0 3 1 6.955 2857036 9.091 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334792.63 1165674 75.609 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334792.73 1164981 75.542 66776.527 25000 0 3 1 6.955 2857036 20.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334792.84 1163597 75.409 66776.527 25000 0 3 1 6.955 2857036 0.000 0.628 51757056.000 651915264.000 1569334790.262 1569334790.259 0 0 25000 38888 60555 92222
1569334792.94 1316557 85.352 97222.646 25000 0 3 1 6.955 3115348 20.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334793.05 1315292 85.219 97222.646 25000 0 3 1 6.955 3115348 10.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334793.15 1314756 85.152 97222.646 25000 0 3 1 6.955 3115348 9.091 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334793.25 1313494 85.018 97222.646 25000 0 3 1 6.955 3115348 10.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334793.36 1309803 84.885 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334793.46 1308575 84.818 97222.646 25000 0 3 1 6.955 3115348 10.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334793.56 1306822 84.685 97222.646 25000 0 3 1 6.955 3115348 10.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334793.67 1306263 84.618 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334793.77 1304835 84.484 97222.646 25000 0 3 1 6.955 3115348 9.091 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334793.87 1304149 84.418 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334793.98 1303053 84.284 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334794.08 1302311 84.218 97222.646 25000 0 3 1 6.955 3115348 10.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334794.18 1301124 84.084 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334794.29 1300454 84.017 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334794.39 1290574 83.884 97222.646 25000 0 3 1 6.955 3115348 18.182 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334794.49 1288732 83.750 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334794.60 1287982 83.684 97222.646 25000 0 3 1 6.955 3115348 9.091 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334794.70 1286788 83.550 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334794.81 1286048 83.483 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334794.91 1284870 83.350 97222.646 25000 0 3 1 6.955 3115348 9.091 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334795.01 1284372 83.283 97222.646 25000 0 3 1 6.955 3115348 10.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334795.12 1283064 83.150 97222.646 25000 0 3 1 6.955 3115348 9.091 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334795.22 1282506 83.083 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334795.33 1281155 82.950 97222.646 25000 0 3 1 6.955 3115348 10.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334795.43 1276868 82.816 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334795.53 1276123 82.749 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334795.64 1274720 82.616 97222.646 25000 0 3 1 6.955 3115348 20.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334795.74 1273894 82.549 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334795.84 1272580 82.416 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334795.95 1272032 82.349 97222.646 25000 0 3 1 6.955 3115348 10.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334796.05 1270749 82.216 97222.646 25000 0 3 1 6.955 3115348 9.091 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334796.15 1270186 82.149 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334796.26 1268888 82.015 97222.646 25000 0 3 1 6.955 3115348 18.182 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334796.36 1259017 81.882 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334796.46 1257863 81.815 97222.646 25000 0 3 1 6.955 3115348 10.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334796.56 1256532 81.682 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334796.67 1255984 81.615 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334796.77 1254541 81.481 97222.646 25000 0 3 1 6.955 3115348 0.000 0.635 52297728.000 651915264.000 1569334792.922 1569334792.919 0 0 25000 38888 60555 92222
1569334796.87 1406869 91.425 66705.285 25000 0 3 1 6.955 3373284 20.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334796.98 1405797 91.291 66705.285 25000 0 3 1 6.955 3373284 9.091 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334797.08 1405066 91.225 66705.285 25000 0 3 1 6.955 3373284 0.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334797.19 1403868 91.091 66705.285 25000 0 3 1 6.955 3373284 20.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334797.29 1403273 91.024 66705.285 25000 0 3 1 6.955 3373284 0.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334797.39 1399447 90.891 66705.285 25000 0 3 1 6.955 3373284 0.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334797.49 1397429 90.757 66705.285 25000 0 3 1 6.955 3373284 9.091 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334797.60 1396649 90.691 66705.285 25000 0 3 1 6.955 3373284 0.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334797.70 1395252 90.557 66705.285 25000 0 3 1 6.955 3373284 10.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334797.80 1394625 90.490 66705.285 25000 0 3 1 6.955 3373284 10.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334797.91 1393389 90.357 66705.285 25000 0 3 1 6.955 3373284 9.091 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334798.01 1392827 90.290 66705.285 25000 0 3 1 6.955 3373284 0.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334798.12 1391561 90.157 66705.285 25000 0 3 1 6.955 3373284 9.091 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334798.22 1390928 90.090 66705.285 25000 0 3 1 6.955 3373284 10.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334798.32 1389683 89.957 66705.285 25000 0 3 1 6.955 3373284 0.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334798.43 1379237 89.823 66705.285 25000 0 3 1 6.955 3373284 0.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334798.53 1378582 89.756 66705.285 25000 0 3 1 6.955 3373284 9.091 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334798.63 1377357 89.623 66705.285 25000 0 3 1 6.955 3373284 0.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334798.74 1376673 89.556 66705.285 25000 0 3 1 6.955 3373284 9.091 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334798.84 1375270 89.423 66705.285 25000 0 3 1 6.955 3373284 10.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
1569334798.94 1374720 89.356 66705.285 25000 0 3 1 6.955 3373284 0.000 0.641 52838400.000 651915264.000 1569334796.798 1569334796.788 0 0 25000 38888 60555 92222
