#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569330141.50 815149 3.967 842447.831 218750 0 2 0 0.000 863296 20.000 0.581 47853568.000 343826432.000 1569330139.402 1569330139.263 0 0 218750 406250 781250
1569330141.60 815149 3.967 842447.831 218750 0 2 0 0.000 863296 10.000 0.581 47853568.000 343826432.000 1569330139.402 1569330139.263 0 0 218750 406250 781250

1569330141.70 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 50.000 0.604 49745920.000 343826432.000 1569330141.635 1569330141.634 327 0 218750 406250 781250
1569330141.80 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 0.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330141.91 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 9.091 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330142.01 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 10.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330142.11 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 10.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330142.21 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 10.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330142.31 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 0.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330142.42 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 20.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330142.52 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 0.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330142.62 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 20.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330142.72 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 10.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330142.82 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 10.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330142.93 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 10.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330143.03 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 9.091 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330143.13 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 10.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330143.23 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 10.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330143.33 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 20.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330143.43 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 9.091 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330143.54 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 0.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330143.64 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 10.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330143.74 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 10.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330143.84 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 20.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250
1569330143.94 1576157 7.967 362554.884 218750 0 2 0 0.000 1672260 20.000 0.604 49745920.000 343826432.000 1569330141.766 1569330141.634 327 0 218750 406250 781250

1569330144.05 2321019 11.983 362675.387 218750 0 2 1 6.060 2466748 30.000 0.633 51904512.000 344625152.000 1569330143.958 1569330143.956 327 0 218750 406250 781250
1569330144.15 2321019 11.983 362675.387 218750 0 2 1 6.060 2466748 9.091 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330144.25 2321019 11.983 362675.387 218750 0 2 1 6.060 2466748 0.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330144.35 2321019 11.983 362675.387 218750 0 2 1 6.060 2466748 10.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330144.45 2321019 11.983 362675.387 218750 0 2 1 6.060 2466748 20.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330144.55 2321019 11.983 362675.387 218750 0 2 1 6.060 2466748 9.091 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330144.66 2321019 11.983 362675.387 218750 0 2 1 6.060 2466748 20.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330144.76 2287312 11.883 362675.387 218750 0 2 1 6.060 2466748 10.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
1569330144.86 2285204 11.817 362675.387 218750 0 2 1 6.060 2466748 10.000 0.633 52162560.000 344625152.000 1569330144.088 1569330143.956 327 0 218750 406250 781250
