#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0
#Host: 10.73.0.27
1569314824.38 0 0.000 0.000 218750 0 2 0 0.000 0 0.000 0.539 44064768.000 342044672.000 -1.000 -1.000 0 0 218750 406250 781250
1569314824.48 0 0.000 0.000 218750 0 2 0 0.000 0 10.000 0.543 44711936.000 342319104.000 1569314824.379 -1.000 0 0 218750 406250 781250
1569314824.58 0 0.000 0.000 218750 0 2 0 0.000 0 10.000 0.546 44716032.000 342605824.000 1569314824.379 -1.000 0 0 218750 406250 781250
1569314824.68 0 0.000 0.000 218750 0 2 0 0.000 0 20.000 0.549 44961792.000 342749184.000 1569314824.379 -1.000 0 0 218750 406250 781250
1569314824.79 0 0.000 0.000 218750 0 2 0 0.000 0 20.000 0.552 45223936.000 343035904.000 1569314824.379 -1.000 0 0 218750 406250 781250
1569314824.89 0 0.000 0.000 218750 0 2 0 0.000 0 18.182 0.555 45486080.000 343322624.000 1569314824.379 -1.000 0 0 218750 406250 781250
1569314824.99 0 0.000 0.000 218750 0 2 0 0.000 0 10.000 0.558 45731840.000 343609344.000 1569314824.379 -1.000 0 0 218750 406250 781250
1569314825.09 0 0.000 0.000 218750 0 2 0 0.000 0 20.000 0.560 45993984.000 343752704.000 1569314824.379 -1.000 0 0 218750 406250 781250
1569314825.19 0 0.000 0.000 218750 0 2 0 0.000 0 10.000 0.564 46440448.000 344055808.000 1569314824.379 -1.000 0 0 218750 406250 781250
1569314825.29 0 0.000 0.000 218750 0 2 0 0.000 0 36.364 0.558 45887488.000 343646208.000 1569314824.379 -1.000 0 0 218750 406250 781250
1569314825.40 0 0.000 0.000 218750 0 2 0 0.000 0 40.000 0.550 45309952.000 342958080.000 1569314824.379 -1.000 0 0 218750 406250 781250
#Host: 10.73.0.27
1569314825.50 815149 3.967 844114.417 218750 0 2 0 0.000 863296 40.000 0.571 47038464.000 342966272.000 1569314825.403 1569314825.401 0 0 218750 406250 781250
1569314825.60 815149 3.967 844114.417 218750 0 2 0 0.000 863296 10.000 0.571 47063040.000 342966272.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
1569314825.70 815149 3.967 844114.417 218750 0 2 0 0.000 863296 10.000 0.571 47063040.000 342966272.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
1569314825.80 815149 3.967 844114.417 218750 0 2 0 0.000 863296 20.000 0.571 47063040.000 342966272.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
1569314825.91 815149 3.967 844114.417 218750 0 2 0 0.000 863296 18.182 0.575 47329280.000 343265280.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
1569314826.01 815149 3.967 844114.417 218750 0 2 0 0.000 863296 10.000 0.576 47378432.000 343265280.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
1569314826.11 815149 3.967 844114.417 218750 0 2 0 0.000 863296 20.000 0.577 47464448.000 343400448.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
1569314826.21 815149 3.967 844114.417 218750 0 2 0 0.000 863296 18.182 0.578 47550464.000 343535616.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
1569314826.32 815149 3.967 844114.417 218750 0 2 0 0.000 863296 10.000 0.579 47636480.000 343535616.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
1569314826.42 815149 3.967 844114.417 218750 0 2 0 0.000 863296 10.000 0.579 47681536.000 343535616.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
1569314826.52 815149 3.967 844114.417 218750 0 2 0 0.000 863296 10.000 0.580 47742976.000 343670784.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
1569314826.62 815149 3.967 844114.417 218750 0 2 0 0.000 863296 20.000 0.581 47800320.000 343670784.000 1569314825.530 1569314825.401 0 0 218750 406250 781250
#Host: 10.73.0.27
1569314826.72 1576157 7.967 736461.511 218750 0 2 0 0.000 1672260 40.000 0.604 49754112.000 343670784.000 1569314826.630 1569314826.629 327 0 218750 406250 781250
