#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569336509.09 11834321 21.817 11625480.471 781250 2 2 1 1.852 12728352 20.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336509.19 11824754 21.733 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336509.29 11811938 21.633 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336509.39 11795977 21.533 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336509.49 11728133 21.433 11625480.471 781250 2 2 1 1.852 12728352 10.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336509.60 11721242 21.333 11625480.471 781250 2 2 1 1.852 12728352 9.091 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336509.70 11702553 21.200 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336509.80 11689424 21.100 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336509.90 11676777 21.000 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336510.00 11612137 20.900 11625480.471 781250 2 2 1 1.852 12728352 10.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336510.10 11602006 20.800 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336510.21 11591913 20.700 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336510.31 11579194 20.600 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336510.41 11566997 20.500 11625480.471 781250 2 2 1 1.852 12728352 10.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336510.51 11503420 20.400 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250

1569336510.61 11495458 20.300 11625480.471 781250 2 2 1 1.852 12728352 10.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336510.71 11484969 20.200 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336508.724 1569336508.961 327 2 218750 406250 781250
1569336510.82 11472128 20.067 11625480.471 781250 2 2 1 1.852 12728352 50.000 0.761 62480384.000 343535616.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336510.92 11466409 20.000 11625480.471 781250 2 2 1 1.852 12728352 100.000 0.820 67301376.000 348360704.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336511.02 11407529 19.850 11625480.471 781250 2 2 1 1.852 12728352 70.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336511.12 11403415 19.783 11625480.471 781250 2 2 1 1.852 12728352 10.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336511.22 11394550 19.667 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336511.32 11388063 19.583 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336511.43 11377162 19.500 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336511.53 11350644 19.367 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336511.63 11346620 19.283 11625480.471 781250 2 2 1 1.852 12728352 10.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336511.73 11338709 19.150 11625480.471 781250 2 2 1 1.852 12728352 10.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336511.83 11328106 19.067 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336511.93 11303447 18.983 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336512.03 11253520 18.850 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336512.14 11245000 18.783 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336512.24 11223681 18.650 11625480.471 781250 2 2 1 1.852 12728352 10.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336512.34 11214985 18.583 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
1569336512.44 11196643 18.483 11625480.471 781250 2 2 1 1.852 12728352 0.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250

1569336512.54 11138520 18.350 11625480.471 781250 2 2 1 1.852 12728352 10.000 0.755 62214144.000 342970368.000 1569336510.795 1569336508.961 327 2 218750 406250 781250
