#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569330984.45 815149 3.967 436332.671 218750 0 2 0 0.000 863296 10.000 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330984.55 815149 3.967 436332.671 218750 0 2 0 0.000 863296 10.000 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330984.65 815149 3.967 436332.671 218750 0 2 0 0.000 863296 10.000 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330984.76 815149 3.967 436332.671 218750 0 2 0 0.000 863296 9.091 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330984.86 815149 3.967 436332.671 218750 0 2 0 0.000 863296 20.000 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330984.96 815149 3.967 436332.671 218750 0 2 0 0.000 863296 10.000 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330985.06 815149 3.967 436332.671 218750 0 2 0 0.000 863296 20.000 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330985.16 815149 3.967 436332.671 218750 0 2 0 0.000 863296 0.000 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330985.27 815149 3.967 436332.671 218750 0 2 0 0.000 863296 10.000 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330985.37 815149 3.967 436332.671 218750 0 2 0 0.000 863296 9.091 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330985.47 815149 3.967 436332.671 218750 0 2 0 0.000 863296 20.000 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250
1569330985.57 815149 3.967 436332.671 218750 0 2 0 0.000 863296 20.000 0.578 47591424.000 343830528.000 1569330983.913 1569330983.780 0 0 218750 406250 781250

1569330985.67 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 30.000 0.601 49483776.000 343830528.000 1569330985.588 1569330985.586 327 0 218750 406250 781250
1569330985.77 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 10.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330985.88 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 9.091 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330985.98 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 10.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330986.08 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 10.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330986.18 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 10.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330986.28 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 20.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330986.39 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 10.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330986.49 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 18.182 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330986.59 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 10.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330986.69 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 20.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330986.79 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 10.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330986.89 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 9.091 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330987.00 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 0.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330987.10 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 20.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330987.20 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 10.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250
1569330987.30 1576157 7.967 483455.346 218750 0 2 0 0.000 1672260 20.000 0.601 49483776.000 343830528.000 1569330985.717 1569330985.586 327 0 218750 406250 781250

1569330987.40 2321019 11.983 483576.708 218750 0 2 0 0.000 2466748 50.000 0.630 51642368.000 344625152.000 1569330987.363 1569330987.360 327 0 218750 406250 781250
1569330987.51 2321019 11.983 483576.708 218750 0 2 1 5.946 2466748 10.000 0.630 51896320.000 344625152.000 1569330987.494 1569330987.360 327 0 218750 406250 781250
1569330987.61 2321019 11.983 483576.708 218750 0 2 1 5.946 2466748 0.000 0.630 51896320.000 344625152.000 1569330987.494 1569330987.360 327 0 218750 406250 781250
1569330987.71 2321019 11.983 483576.708 218750 0 2 1 5.946 2466748 20.000 0.630 51896320.000 344625152.000 1569330987.494 1569330987.360 327 0 218750 406250 781250
1569330987.81 2321019 11.983 483576.708 218750 0 2 1 5.946 2466748 10.000 0.630 51896320.000 344625152.000 1569330987.494 1569330987.360 327 0 218750 406250 781250
1569330987.91 2321019 11.983 483576.708 218750 0 2 1 5.946 2466748 20.000 0.630 51896320.000 344625152.000 1569330987.494 1569330987.360 327 0 218750 406250 781250
1569330988.02 2321019 11.983 483576.708 218750 0 2 1 5.946 2466748 18.182 0.630 51896320.000 344625152.000 1569330987.494 1569330987.360 327 0 218750 406250 781250
1569330988.12 2321019 11.983 483576.708 218750 0 2 1 5.946 2466748 10.000 0.630 51896320.000 344625152.000 1569330987.494 1569330987.360 327 0 218750 406250 781250
1569330988.22 2287312 11.883 483576.708 218750 0 2 1 5.946 2466748 30.000 0.630 51896320.000 344625152.000 1569330987.494 1569330987.360 327 0 218750 406250 781250
1569330988.32 2285204 11.817 483576.708 218750 0 2 1 5.946 2466748 30.000 0.630 51896320.000 344625152.000 1569330987.494 1569330987.360 327 0 218750 406250 781250

1569330988.42 3029618 15.667 903688.910 218750 0 2 1 5.946 3267440 50.000 0.650 53518336.000 344625152.000 1569330988.382 1569330988.380 327 0 218750 406250 781250
1569330988.53 3020327 15.600 903688.910 218750 0 2 1 5.946 3267440 0.000 0.650 53518336.000 344625152.000 1569330988.513 1569330988.380 327 0 218750 406250 781250
1569330988.63 3008944 15.483 903688.910 218750 0 2 1 5.946 3267440 18.182 0.650 53518336.000 344625152.000 1569330988.513 1569330988.380 327 0 218750 406250 781250
1569330988.73 2963593 15.367 903688.910 218750 0 2 1 5.946 3267440 20.000 0.650 53518336.000 344625152.000 1569330988.513 1569330988.380 327 0 218750 406250 781250
1569330988.83 2957418 15.283 903688.910 218750 0 2 1 5.946 3267440 10.000 0.650 53518336.000 344625152.000 1569330988.513 1569330988.380 327 0 218750 406250 781250
1569330988.93 2945965 15.183 903688.910 218750 0 2 1 5.946 3267440 20.000 0.650 53518336.000 344625152.000 1569330988.513 1569330988.380 327 0 218750 406250 781250
1569330989.03 2931925 15.050 903688.910 218750 0 2 1 5.946 3267440 27.273 0.650 53518336.000 344625152.000 1569330988.513 1569330988.380 327 0 218750 406250 781250
1569330989.14 2928389 14.983 903688.910 218750 0 2 1 5.946 3267440 20.000 0.650 53518336.000 344625152.000 1569330988.513 1569330988.380 327 0 218750 406250 781250
1569330989.24 2874011 14.850 903688.910 218750 0 2 1 5.946 3267440 20.000 0.650 53518336.000 344625152.000 1569330988.513 1569330988.380 327 0 218750 406250 781250
1569330989.34 2860946 14.783 903688.910 218750 0 2 1 5.946 3267440 20.000 0.650 53518336.000 344625152.000 1569330988.513 1569330988.380 327 0 218750 406250 781250
1569330989.44 3596674 18.700 966136.950 218750 0 2 1 5.946 4068696 40.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330989.54 3581011 18.583 966136.950 218750 0 2 1 5.946 4068696 0.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330989.65 3562420 18.483 966136.950 218750 0 2 1 5.946 4068696 0.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330989.75 3505549 18.383 966136.950 218750 0 2 1 5.946 4068696 10.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330989.85 3495659 18.267 966136.950 218750 0 2 1 5.946 4068696 0.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330989.95 3478957 18.183 966136.950 218750 0 2 1 5.946 4068696 0.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330990.06 3463926 18.083 966136.950 218750 0 2 1 5.946 4068696 10.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330990.16 3448171 17.983 966136.950 218750 0 2 1 5.946 4068696 0.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330990.26 3385726 17.883 966136.950 218750 0 2 1 5.946 4068696 0.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330990.36 3373099 17.733 966136.950 218750 0 2 1 5.946 4068696 10.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330990.46 3360283 17.633 966136.950 218750 0 2 1 5.946 4068696 0.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250

1569330990.56 3344322 17.533 966136.950 218750 0 2 1 5.946 4068696 10.000 0.669 55140352.000 344625152.000 1569330988.513 1569330989.342 124 1 218750 406250 781250
1569330990.67 3276478 17.433 966136.950 218750 0 2 1 5.946 4068696 10.000 0.669 55140352.000 344625152.000 1569330990.581 1569330989.342 124 1 218750 406250 781250
1569330990.77 3269587 17.333 966136.950 218750 0 2 1 5.946 4068696 18.182 0.669 55140352.000 344625152.000 1569330990.581 1569330989.342 124 1 218750 406250 781250
1569330990.87 3256841 17.233 966136.950 218750 0 2 1 5.946 4068696 10.000 0.669 55140352.000 344625152.000 1569330990.581 1569330989.342 124 1 218750 406250 781250
1569330990.97 3242580 17.133 966136.950 218750 0 2 1 5.946 4068696 20.000 0.669 55140352.000 344625152.000 1569330990.581 1569330989.342 124 1 218750 406250 781250
1569330991.07 3230085 17.033 966136.950 218750 0 2 1 5.946 4068696 20.000 0.669 55140352.000 344625152.000 1569330990.581 1569330989.342 124 1 218750 406250 781250
1569330991.17 3162053 16.933 966136.950 218750 0 2 1 5.946 4068696 18.182 0.669 55140352.000 344625152.000 1569330990.581 1569330989.342 124 1 218750 406250 781250
1569330991.28 3153832 16.833 966136.950 218750 0 2 1 5.946 4068696 10.000 0.669 55140352.000 344625152.000 1569330990.581 1569330989.342 124 1 218750 406250 781250
1569330991.38 3144236 16.733 966136.950 218750 0 2 1 5.946 4068696 20.000 0.669 55140352.000 344625152.000 1569330990.581 1569330989.342 124 1 218750 406250 781250
1569330991.48 3882943 20.617 966172.285 218750 0 2 1 5.946 4867508 40.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330991.58 3869736 20.517 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330991.68 3802801 20.417 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330991.79 3797628 20.317 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250

1569330991.89 3786967 20.217 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330991.99 3775023 20.117 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330992.09 3764499 19.983 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330992.19 3709387 19.900 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330992.29 3701505 19.767 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330992.40 3696768 19.700 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330992.50 3686153 19.567 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330992.60 3680036 19.500 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330990.581 1569330991.408 124 1 218750 406250 781250
1569330992.70 3649025 19.417 966172.285 218750 0 2 1 5.946 4867508 20.000 0.679 55951360.000 344625152.000 1569330992.644 1569330991.408 124 1 218750 406250 781250
1569330992.80 3644710 19.267 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330992.644 1569330991.408 124 1 218750 406250 781250
1569330992.91 3640964 19.200 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330992.644 1569330991.408 124 1 218750 406250 781250
1569330993.01 3635123 19.083 966172.285 218750 0 2 1 5.946 4867508 18.182 0.679 55951360.000 344625152.000 1569330992.644 1569330991.408 124 1 218750 406250 781250
1569330993.11 3616808 19.017 966172.285 218750 0 2 1 5.946 4867508 20.000 0.679 55951360.000 344625152.000 1569330992.644 1569330991.408 124 1 218750 406250 781250
1569330993.21 3561324 18.900 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330993.31 3543090 18.767 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330993.41 3531577 18.700 966172.285 218750 0 2 1 5.946 4867508 18.182 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330993.52 3513075 18.567 966172.285 218750 0 2 1 5.946 4867508 20.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330993.62 3503535 18.500 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330993.72 3443866 18.400 966172.285 218750 0 2 1 5.946 4867508 40.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330993.82 3430298 18.267 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330993.92 3422814 18.200 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330994.02 3406448 18.067 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330994.13 3392394 17.983 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330994.23 3334093 17.833 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330994.33 3327204 17.767 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330994.43 3310639 17.633 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330994.53 3303395 17.567 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330994.63 3290357 17.483 966172.285 218750 0 2 1 5.946 4867508 9.091 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330994.74 3235051 17.383 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330994.84 3227051 17.250 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250

1569330994.94 3219332 17.183 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330995.04 3202578 17.050 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330995.14 3189618 16.967 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330995.25 3134109 16.833 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330995.35 3128086 16.767 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330995.45 3115268 16.633 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330995.55 3108314 16.567 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330995.66 3097041 16.467 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330995.76 3042372 16.333 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330995.86 3030020 16.200 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330995.96 3020401 16.117 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330996.06 3011839 16.050 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330996.17 2950816 15.900 966172.285 218750 0 2 1 5.946 4867508 0.000 0.679 55951360.000 344625152.000 1569330993.164 1569330991.408 124 1 218750 406250 781250
1569330996.27 2945444 15.833 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330996.37 2934414 15.700 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330996.47 2926708 15.633 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330996.57 2913613 15.500 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330996.68 2860419 15.400 966172.285 218750 0 2 1 5.946 4867508 18.182 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330996.78 2854248 15.333 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330996.88 2840591 15.200 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330996.98 2833634 15.133 966172.285 218750 0 2 1 5.946 4867508 20.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330997.08 2821013 15.000 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330997.18 2767181 14.900 966172.285 218750 0 2 1 5.946 4867508 10.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330997.29 2761034 14.833 966172.285 218750 0 2 1 5.946 4867508 9.091 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330997.39 2748077 14.700 966172.285 218750 0 2 1 5.946 4867508 20.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250
1569330997.49 2741170 14.633 966172.285 218750 0 2 1 5.946 4867508 20.000 0.679 55951360.000 344625152.000 1569330996.210 1569330991.408 124 1 218750 406250 781250

1569330997.59 3479884 18.517 604361.360 218750 0 2 1 5.946 5667072 40.000 0.686 56492032.000 344625152.000 1569330997.535 1569330997.533 14 0 218750 406250 781250
1569330997.70 3424405 18.417 604361.360 218750 0 2 1 5.946 5667072 18.182 0.686 56492032.000 344625152.000 1569330997.665 1569330997.533 14 0 218750 406250 781250
1569330997.80 3413760 18.333 604361.360 218750 0 2 1 5.946 5667072 10.000 0.686 56492032.000 344625152.000 1569330997.665 1569330997.533 14 0 218750 406250 781250
1569330997.90 3404319 18.200 604361.360 218750 0 2 1 5.946 5667072 0.000 0.686 56492032.000 344625152.000 1569330997.665 1569330997.533 14 0 218750 406250 781250
1569330998.00 3397192 18.133 604361.360 218750 0 2 1 5.946 5667072 10.000 0.686 56492032.000 344625152.000 1569330997.665 1569330997.533 14 0 218750 406250 781250
1569330998.10 3384026 18.000 604361.360 218750 0 2 1 5.946 5667072 10.000 0.686 56492032.000 344625152.000 1569330997.665 1569330997.533 14 0 218750 406250 781250
1569330998.20 3328170 17.917 604361.360 218750 0 2 1 5.946 5667072 10.000 0.686 56492032.000 344625152.000 1569330997.665 1569330997.533 14 0 218750 406250 781250
1569330998.31 3315848 17.783 604361.360 218750 0 2 1 5.946 5667072 0.000 0.686 56492032.000 344625152.000 1569330997.665 1569330997.533 14 0 218750 406250 781250
1569330998.41 3309346 17.717 604361.360 218750 0 2 1 5.946 5667072 10.000 0.686 56492032.000 344625152.000 1569330997.665 1569330997.533 14 0 218750 406250 781250
