#ts enqueued_b enqueued_t,visible=1,subplot=2 bwe,visible=1,subplot=1 cur,visible=1,subplot=1 level,visible=1,subplot=3 max_level player_status,visible=1,subplot=3 paused_time downloaded_bytes cpu,visible=1,subplot=4 mem,visible=1,subplot=5 rss vms ts_start_req ts_stop_req alpha view q0,visible=0 q1,visible=0 q2,visible=0

1569233162.07 11834321 21.817 11699822.157 781250 2 2 1 1.867 12728352 20.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233162.17 11819868 21.700 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233162.28 11805777 21.600 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233162.38 11791267 21.500 11699822.157 781250 2 2 1 1.867 12728352 10.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233162.48 11726584 21.400 11699822.157 781250 2 2 1 1.867 12728352 10.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233162.58 11716124 21.300 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233162.68 11702553 21.200 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233162.78 11689424 21.100 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233162.89 11676777 21.000 11699822.157 781250 2 2 1 1.867 12728352 10.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233162.99 11612137 20.900 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233163.09 11602006 20.800 11699822.157 781250 2 2 1 1.867 12728352 10.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233163.19 11591913 20.700 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233163.29 11579194 20.600 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233163.40 11566997 20.500 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233163.50 11503420 20.400 11699822.157 781250 2 2 1 1.867 12728352 10.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250

1569233163.60 11495458 20.300 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233163.70 11484969 20.200 11699822.157 781250 2 2 1 1.867 12728352 9.091 0.768 63270912.000 344887296.000 1569233161.713 1569233161.949 327 2 218750 406250 781250
1569233163.80 11472128 20.067 11699822.157 781250 2 2 1 1.867 12728352 30.000 0.768 63270912.000 344887296.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233163.90 11466409 20.000 11699822.157 781250 2 2 1 1.867 12728352 110.000 0.798 65699840.000 347508736.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233164.01 11407529 19.850 11699822.157 781250 2 2 1 1.867 12728352 70.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233164.11 11403415 19.783 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233164.21 11394550 19.667 11699822.157 781250 2 2 1 1.867 12728352 10.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233164.31 11388063 19.583 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233164.41 11377005 19.483 11699822.157 781250 2 2 1 1.867 12728352 9.091 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233164.51 11350644 19.367 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233164.62 11346620 19.283 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
1569233164.72 11338709 19.150 11699822.157 781250 2 2 1 1.867 12728352 0.000 0.734 60502016.000 342118400.000 1569233163.780 1569233161.949 327 2 218750 406250 781250
